formation_id,intitule,text,original_labels_18,taxonomy_ids,evidence,low_confidence,unmapped_labels,statut_annotation
d6bfbd34cecab858,Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative,Intitulé : Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 14e Certification : RS 6776 Codes ROME : 0 Organisme : AXIO FORMATION,Prompt Engineering|IA générative|Éthique de l’IA|Visualisation|Automatisation,auto.intro|ds.visualization|nlp.generative_ai|nlp.prompt_engineering|prog.r,"[{""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Visualisation"", ""taxonomy_id"": ""ds.visualization"", ""taxonomy_label"": ""Visualisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Automatisation"", ""taxonomy_id"": ""auto.intro"", ""taxonomy_label"": ""Automatisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
23aecce12f48ed9e,Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative,Intitulé : Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : MONTIER Adrien,NLP|Prompt Engineering|IA générative|Éthique de l’IA,nlp.generative_ai|nlp.intro|nlp.prompt_engineering|prog.r,"[{""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
9c43b01668fdb56a,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : FRANCE FORMATION ACADEMIE,NLP|Prompt Engineering|IA générative|Éthique de l’IA|RAG,nlp.generative_ai|nlp.intro|nlp.prompt_engineering|nlp.rag|prog.r,"[{""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""RAG"", ""taxonomy_id"": ""nlp.rag"", ""taxonomy_label"": ""RAG"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
3520687b761c1336,Développer son activité professionnelle avec l'intelligence artificielle dans son marketing de contenus,Intitulé : Développer son activité professionnelle avec l'intelligence artificielle dans son marketing de contenus Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 7439 Codes ROME : 0 Organisme : FRANCE-FORMA.FR,NLP|Prompt Engineering|Éthique de l’IA|Automatisation,auto.intro|nlp.intro|nlp.prompt_engineering|prog.r,"[{""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Automatisation"", ""taxonomy_id"": ""auto.intro"", ""taxonomy_label"": ""Automatisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
bec03db7ebaea844,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : NEXT FORMA,NLP|Prompt Engineering|IA générative|Éthique de l’IA,nlp.generative_ai|nlp.intro|nlp.prompt_engineering|prog.r,"[{""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
e7e01d2217b300bc,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 11 h Certification : RS 6891 Codes ROME : 0 Organisme : AI BUSINESS SYNERGY,Deep Learning|Prompt Engineering|IA générative|Éthique de l’IA|RAG|Automatisation|Séries temporelles,auto.intro|dl.intro|ds.time_series|nlp.generative_ai|nlp.ner|nlp.prompt_engineering|nlp.rag|prog.r,"[{""source_label_18"": ""Deep Learning"", ""taxonomy_id"": ""dl.intro"", ""taxonomy_label"": ""Deep Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""RAG"", ""taxonomy_id"": ""nlp.rag"", ""taxonomy_label"": ""RAG"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Automatisation"", ""taxonomy_id"": ""auto.intro"", ""taxonomy_label"": ""Automatisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Séries temporelles"", ""taxonomy_id"": ""ds.time_series"", ""taxonomy_label"": ""Séries temporelles"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""nlp.ner"", ""taxonomy_label"": ""NER"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""NER""}, {""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
07f6daf2d4b732f2,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : AXIO FORMATION,Prompt Engineering|IA générative|Éthique de l’IA|Visualisation|RAG|Automatisation,auto.intro|ds.visualization|nlp.generative_ai|nlp.prompt_engineering|nlp.rag|prog.r,"[{""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Visualisation"", ""taxonomy_id"": ""ds.visualization"", ""taxonomy_label"": ""Visualisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""RAG"", ""taxonomy_id"": ""nlp.rag"", ""taxonomy_label"": ""RAG"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Automatisation"", ""taxonomy_id"": ""auto.intro"", ""taxonomy_label"": ""Automatisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
30cf8267cc8d9ec7,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : CL TRAINING FORMATION CONSEIL,Deep Learning|NLP|Prompt Engineering|IA générative|Éthique de l’IA,dl.intro|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|prog.r,"[{""source_label_18"": ""Deep Learning"", ""taxonomy_id"": ""dl.intro"", ""taxonomy_label"": ""Deep Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
6ac30304f914bb96,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 16 h Certification : RS 6776 Codes ROME : 0 Organisme : INSTITUT MON ASSISTANT NUMERIQUE,NLP|Prompt Engineering|IA générative|Éthique de l’IA|RAG|Automatisation,auto.intro|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|nlp.rag|prog.r,"[{""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""RAG"", ""taxonomy_id"": ""nlp.rag"", ""taxonomy_label"": ""RAG"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Automatisation"", ""taxonomy_id"": ""auto.intro"", ""taxonomy_label"": ""Automatisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
09b2b3e72fb1e0fb,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 40 h Certification : RS 6891 Codes ROME : 0 Organisme : BT FORMATION,Prompt Engineering|IA générative|Éthique de l’IA,nlp.generative_ai|nlp.prompt_engineering|prog.r,"[{""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
2fac78983b82ed36,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : DOMIRIS FORMATION,NLP|IA générative|Éthique de l’IA|No-code / Low-code,auto.nocode|nlp.generative_ai|nlp.intro|prog.r,"[{""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""No-code / Low-code"", ""taxonomy_id"": ""auto.nocode"", ""taxonomy_label"": ""No-code / Low-code"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
095157865f505521,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : INSTITUT MON ASSISTANT NUMERIQUE,NLP|Prompt Engineering|IA générative|Éthique de l’IA|Automatisation,auto.intro|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|prog.r,"[{""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Automatisation"", ""taxonomy_id"": ""auto.intro"", ""taxonomy_label"": ""Automatisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
fffecf48e0c4d0a7,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 80 h Certification : RS 6776 Codes ROME : 0 Organisme : BT FORMATION,Prompt Engineering|IA générative|Éthique de l’IA|Automatisation,auto.intro|nlp.generative_ai|nlp.prompt_engineering|prog.r,"[{""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Automatisation"", ""taxonomy_id"": ""auto.intro"", ""taxonomy_label"": ""Automatisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
46d8d8c78766878f,Développer son activité avec l'intelligence artificielle,Intitulé : Développer son activité avec l'intelligence artificielle Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 7344 Codes ROME : 0 Organisme : E-FORMACTION,Deep Learning|NLP|Éthique de l’IA|Automatisation,auto.intro|dl.intro|nlp.intro|prog.r,"[{""source_label_18"": ""Deep Learning"", ""taxonomy_id"": ""dl.intro"", ""taxonomy_label"": ""Deep Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Automatisation"", ""taxonomy_id"": ""auto.intro"", ""taxonomy_label"": ""Automatisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
6d1d690f5f025b6e,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 7 h Certification : RS 6776 Codes ROME : 0 Organisme : SERENEOR,Deep Learning|NLP|Prompt Engineering|IA générative|Éthique de l’IA,dl.intro|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|prog.r,"[{""source_label_18"": ""Deep Learning"", ""taxonomy_id"": ""dl.intro"", ""taxonomy_label"": ""Deep Learning"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
7f30ec707fb1e9ba,Développer son activité avec l'intelligence artificielle,Intitulé : Développer son activité avec l'intelligence artificielle Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 29 h Certification : RS 7344 Codes ROME : 0 Organisme : Educademy,NLP|Prompt Engineering|Éthique de l’IA|Automatisation|Gestion de projet IA,auto.intro|nlp.intro|nlp.prompt_engineering|pm.intro|prog.r,"[{""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Automatisation"", ""taxonomy_id"": ""auto.intro"", ""taxonomy_label"": ""Automatisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Gestion de projet IA"", ""taxonomy_id"": ""pm.intro"", ""taxonomy_label"": ""Gestion de projet IA"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
babdd4c759196e28,Améliorer l efficacité de sa TPE à l aide de l IA,Intitulé : Améliorer l efficacité de sa TPE à l aide de l IA Public cible : Dirigeants de TPE/PME souhaitant intégrer l'IA dans leur activité Niveau : 0 Modalité : À distance Durée : 29 h Certification : RS 7311 Codes ROME : 0 Organisme : EPISTEME FORMATION,Prompt Engineering|IA générative|Éthique de l’IA|No-code / Low-code|RAG|Automatisation,auto.intro|auto.nocode|nlp.generative_ai|nlp.prompt_engineering|nlp.rag|prog.r,"[{""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""No-code / Low-code"", ""taxonomy_id"": ""auto.nocode"", ""taxonomy_label"": ""No-code / Low-code"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""RAG"", ""taxonomy_id"": ""nlp.rag"", ""taxonomy_label"": ""RAG"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Automatisation"", ""taxonomy_id"": ""auto.intro"", ""taxonomy_label"": ""Automatisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
ad24aad592f5f977,Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative,Intitulé : Création de contenus rédactionnels et visuels par l usage responsable de l intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 16 h Certification : RS 6776 Codes ROME : 0 Organisme : INSTITUT MON ASSISTANT NUMERIQUE,NLP|Prompt Engineering|IA générative|Éthique de l’IA|RAG|Automatisation,auto.intro|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|nlp.rag|prog.r,"[{""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""RAG"", ""taxonomy_id"": ""nlp.rag"", ""taxonomy_label"": ""RAG"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Automatisation"", ""taxonomy_id"": ""auto.intro"", ""taxonomy_label"": ""Automatisation"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
72823e45ad1eb477,Produire et réviser du contenu professionnel multimédia en utilisant les outils d Intelligence Artificielle Générative (IAG) de façon responsable,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6891 Codes ROME : 0 Organisme : DOLFI,NLP|Prompt Engineering|IA générative|Éthique de l’IA,nlp.generative_ai|nlp.intro|nlp.prompt_engineering|prog.r,"[{""source_label_18"": ""NLP"", ""taxonomy_id"": ""nlp.intro"", ""taxonomy_label"": ""NLP"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""Prompt Engineering"", ""taxonomy_id"": ""nlp.prompt_engineering"", ""taxonomy_label"": ""Prompt Engineering"", ""method"": ""direct_mapping"", ""confidence"": 1.0}, {""source_label_18"": ""IA générative"", ""taxonomy_id"": ""nlp.generative_ai"", ""taxonomy_label"": ""IA générative"", ""method"": ""direct_mapping"", ""confidence"": 1.0}]","[{""taxonomy_id"": ""prog.r"", ""taxonomy_label"": ""R"", ""method"": ""text_alias_match"", ""confidence"": 0.7, ""evidence"": ""R""}]",Éthique de l’IA,ia_confirmee
