query_id,query,target_job,required_skills,missing_skills,region_code,department_code,positive_uid,positive_text,negative_uid,negative_text,negative_type,label_source,label_confidence,group_id,certification_code,certification_label,referential_type,level,nsf,organization,siret,region,department,reviewer_label,reviewer_comment,validated_at
23f5e8e7b01dd855,Mastère Spécialisé Manager de l'innovation technologique | Gestion de projet | Python | COMPRENDRE les enjeux actuels des entreprises et savoir se situer dans un écosystème d'innovation. | manager | mastère,Mastère Spécialisé Manager de l'innovation technologique,"['Gestion de projet', 'Python', ""COMPRENDRE les enjeux actuels des entreprises et savoir se situer dans un écosystème d'innovation."", 'manager', 'mastère', 'organisation', 'spécialisé', ""ÊTRE CAPABLE d'identifier des opportunités d'exploitation d'idées nouvelles d'inventions technologiques.""]","[""COMPRENDRE les enjeux actuels des entreprises et savoir se situer dans un écosystème d'innovation."", 'mastère', 'spécialisé', ""ÊTRE CAPABLE d'identifier des opportunités d'exploitation d'idées nouvelles d'inventions technologiques.""]",,,0161ab1e4722956b498772df,"Titre: GMP EXECUTIVE MANAGER FR-UK BC02 Secteur: Management & Gestion Compétences: Bloc d'enseignement sur la stratégie financière | Modules enseignés autour de l'environnement économique et financier, finance managériale, pilotage de la performance, excel | executive | manager | management | gestion | organisation | pilotage Certification: RNCP RNCP37655 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: À distance Durée: 42h Prix: 5000 Codes ROME: M1302 Tags: executive | manager | management | gestion | organisation | pilotage",396d4f5f43a0422f6bf3764a,"Titre: Mastère Spécialisé Manager de l'innovation technologique Secteur: Management & Gestion Compétences: La certification « Manager de l'Innovation Technologique » a pour objectif de permettre d'appréhender l'innovation technologique dans sa globalité, c'est-à-dire : | COMPRENDRE les enjeux actuels des entreprises et savoir se situer dans un écosystème d'innovation. | COMPRENDRE et intégrer la créativité au quotidien. | ÊTRE CAPABLE d'identifier des opportunités d'exploitation d'idées nouvelles d'inventions technologiques. | FORMER à la prise de déc | mastère | spécialisé | manager | management | gestion | organisation Certification: RNCP RNCP41333 Niveau: BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité: Présentiel Durée: 455h Prix: 16500 Codes ROME: H1102, H1206, M1402, M1703, M1705 Tags: mastère | spécialisé | manager | management | gestion | organisation",territorial,heuristic,0.3694,663f3e14982a969eb4835253c12d5499b5fbbcd0,RNCP37655,RNCP RNCP37655,,"BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",,NEOMA BUSINESS SCHOOL,,,,,,
3d850138deff376b,Exercer la mission de formateur en entreprise (Certificat de Compétences en Entreprise - CCE) | Gestion de projet | Machine Learning | Construire ou adapter des supports et outils pédagogiques multimodaux. | enseignement | exercer,Exercer la mission de formateur en entreprise (Certificat de Compétences en Entreprise - CCE),"['Gestion de projet', 'Machine Learning', 'Construire ou adapter des supports et outils pédagogiques multimodaux.', 'enseignement', 'exercer', 'formateur', 'formation', 'mission', 'pédagogie']","['Machine Learning', 'Construire ou adapter des supports et outils pédagogiques multimodaux.', 'exercer', 'mission']",,,31140e2ca5544f8561e51e0c,"Titre: Formateur responsable de projets pédagogique- Temps partiel (24 mois) - titre RNCP36652 (Responsable d'ingénierie pédagogique) Secteur: Enseignement & Formation Compétences: 12 projets professionnalisants pour acquérir des compétences par la pratique | Au cours de cette formation vous réaliserez les projets suivants : | Concevez le contenu d'une séance de formation | Concevez un module de formation en ligne respectant le droit d'auteur | formateur | responsable | projets | pédagogie | formation | enseignement Certification: RNCP RNCP36652 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: À distance Prix: 11520 Codes ROME: K2101, K2102, K2111 Tags: formateur | responsable | projets | pédagogie | formation | enseignement",f877688c03bf3e140157a689,"Titre: CQP Boulanger Secteur: Alimentation & Cuisine Compétences: Formation en agro-alimentaire | CQP | boulanger | cuisine | agro-alimentaire | restauration | hygiène-alimentaire Certification: RNCP RNCP38250 Niveau: CAP, BEP... (NIVEAU 3) Modalité: Présentiel Durée: 280h Prix: 3494 Codes ROME: D1102 Tags: CQP | boulanger | cuisine | agro-alimentaire | restauration | hygiène-alimentaire",easy,heuristic,0.3928,9727301d1ac211e37166d35d1d3dde5d77a86a27,RNCP36652,RNCP RNCP36652,,"BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",,OPENCLASSROOMS,,,,,,
986d581d362e5948,Exercer la mission de formateur en entreprise (Certificat de Compétences en Entreprise - CCE) | Gestion de projet | Machine Learning | Construire ou adapter des supports et outils pédagogiques multimodaux. | enseignement | exercer,Exercer la mission de formateur en entreprise (Certificat de Compétences en Entreprise - CCE),"['Gestion de projet', 'Machine Learning', 'Construire ou adapter des supports et outils pédagogiques multimodaux.', 'enseignement', 'exercer', 'formateur', 'formation', 'mission', 'pédagogie']","['Machine Learning', 'Construire ou adapter des supports et outils pédagogiques multimodaux.', 'exercer', 'mission']",,,31140e2ca5544f8561e51e0c,"Titre: Formateur responsable de projets pédagogique- Temps partiel (24 mois) - titre RNCP36652 (Responsable d'ingénierie pédagogique) Secteur: Enseignement & Formation Compétences: 12 projets professionnalisants pour acquérir des compétences par la pratique | Au cours de cette formation vous réaliserez les projets suivants : | Concevez le contenu d'une séance de formation | Concevez un module de formation en ligne respectant le droit d'auteur | formateur | responsable | projets | pédagogie | formation | enseignement Certification: RNCP RNCP36652 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: À distance Prix: 11520 Codes ROME: K2101, K2102, K2111 Tags: formateur | responsable | projets | pédagogie | formation | enseignement",f5c371bf9a906b9ce115495f,"Titre: Maîtrisez l'anglais du Management pour vous et vos équipes Secteur: Langues & Communication internationale Compétences: Maîtrisez l'anglais du Management pour vous et vos équipes Business Speaking, organisme leader en anglais oral des affaires et EnglishWaves la seule radio française en anglais | POINTS FORTS de Business Speaking : Méthode ""Listening & Speaking"", non scolaire pour débloquer votre oral et être rapidement fluide | maîtrisez | anglais | management | langues | communication-internationale | certification-langue Certification: RS RS7399 Modalité: À distance Durée: 40h Prix: 3105 Tags: maîtrisez | anglais | management | langues | communication-internationale | certification-langue",hard,heuristic,0.3492,9727301d1ac211e37166d35d1d3dde5d77a86a27,RNCP36652,RNCP RNCP36652,,"BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",,OPENCLASSROOMS,,,,,,
530d4666515f4066,Exercer la mission de formateur en entreprise (Certificat de Compétences en Entreprise - CCE) | Gestion de projet | Machine Learning | Construire ou adapter des supports et outils pédagogiques multimodaux. | enseignement | exercer,Exercer la mission de formateur en entreprise (Certificat de Compétences en Entreprise - CCE),"['Gestion de projet', 'Machine Learning', 'Construire ou adapter des supports et outils pédagogiques multimodaux.', 'enseignement', 'exercer', 'formateur', 'formation', 'mission', 'pédagogie']","['Machine Learning', 'Construire ou adapter des supports et outils pédagogiques multimodaux.', 'exercer', 'mission']",,,31140e2ca5544f8561e51e0c,"Titre: Formateur responsable de projets pédagogique- Temps partiel (24 mois) - titre RNCP36652 (Responsable d'ingénierie pédagogique) Secteur: Enseignement & Formation Compétences: 12 projets professionnalisants pour acquérir des compétences par la pratique | Au cours de cette formation vous réaliserez les projets suivants : | Concevez le contenu d'une séance de formation | Concevez un module de formation en ligne respectant le droit d'auteur | formateur | responsable | projets | pédagogie | formation | enseignement Certification: RNCP RNCP36652 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: À distance Prix: 11520 Codes ROME: K2101, K2102, K2111 Tags: formateur | responsable | projets | pédagogie | formation | enseignement",a517779e2e7225f047855be1,Titre: Exercer la mission de formateur en entreprise (Certificat de Compétences en Entreprise - CCE) Secteur: Enseignement & Formation Compétences: Analyser une demande ou un besoin de formation. | Concevoir une séquence ou un module de formation de courte durée. | Construire ou adapter des supports et outils pédagogiques multimodaux. | Organiser les conditions matérielles et logistiques de l'action de formation. | Développer une posture pédagogique propice à l'apprentissage. - | exercer | mission | formateur | pédagogie | formation | enseignement Certification: RS RS7379 Modalité: Présentiel Durée: 42h Prix: 2260 Tags: exercer | mission | formateur | pédagogie | formation | enseignement,territorial,heuristic,0.371,9727301d1ac211e37166d35d1d3dde5d77a86a27,RNCP36652,RNCP RNCP36652,,"BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",,OPENCLASSROOMS,,,,,,
de9daf4ee085a866,Titre Professionnel de Conducteur de transport en commun sur route (CTCR) | Gestion de projet | conducteur | logistique | manutention | professionnel,Titre Professionnel de Conducteur de transport en commun sur route (CTCR),"['Gestion de projet', 'conducteur', 'logistique', 'manutention', 'professionnel', 'transport']","['conducteur', 'manutention', 'professionnel']",,,e320414b890a57921a152352,"Titre: Parcours complet FCL055 : Visio 10 heures + Test ""blanc"" + E-learning (offert) Secteur: Transport & Logistique Compétences: Acquérir et développer les compétences pour l'obtention de l'examen FCL055 OACI, niveau 4, 5 et 6 | Acquérir une communication efficace liée au contexte aéronautique | Acquérir une bonne maîtrise de l'anglais, ainsi que du vocabulaire aéronautique fondamental | parcours | complet | visio | transport | logistique | conduite Certification: RS RS5583 Modalité: À distance Durée: 26h Prix: 982 Tags: parcours | complet | visio | transport | logistique | conduite",d2d431cbafd16c41c088544e,"Titre: CRCH Secteur: Ressources Humaines Compétences: Formation en ressources humaines | crch | ressources-humaines | recrutement | paie | droit-social | GPEC Certification: RNCP RNCP36500 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: Présentiel Durée: 987h Prix: 4800 Codes ROME: K1801, K2101, M1502 Tags: crch | ressources-humaines | recrutement | paie | droit-social | GPEC",easy,heuristic,0.3605,ae09f0a75d583a9d28f2c8304cef7371bb83db69,RS5583,RS RS5583,,,,COCKPIT ENGLISH,,,,,,
a52a86acf223b702,Titre Professionnel de Conducteur de transport en commun sur route (CTCR) | Gestion de projet | conducteur | logistique | manutention | professionnel,Titre Professionnel de Conducteur de transport en commun sur route (CTCR),"['Gestion de projet', 'conducteur', 'logistique', 'manutention', 'professionnel', 'transport']","['conducteur', 'manutention', 'professionnel']",,,e320414b890a57921a152352,"Titre: Parcours complet FCL055 : Visio 10 heures + Test ""blanc"" + E-learning (offert) Secteur: Transport & Logistique Compétences: Acquérir et développer les compétences pour l'obtention de l'examen FCL055 OACI, niveau 4, 5 et 6 | Acquérir une communication efficace liée au contexte aéronautique | Acquérir une bonne maîtrise de l'anglais, ainsi que du vocabulaire aéronautique fondamental | parcours | complet | visio | transport | logistique | conduite Certification: RS RS5583 Modalité: À distance Durée: 26h Prix: 982 Tags: parcours | complet | visio | transport | logistique | conduite",e1488ca02c9b886ed39a0625,"Titre: Diplôme d'état Conseiller(e) en Economie Sociale et Familiale Secteur: Social & Médico-Social Compétences: Analyse de situations sociales liées à la vie quotidienne BC02 | état | conseiller | economie | travail-social | accompagnement | médico-social Certification: RNCP RNCP37678 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: Présentiel Durée: 31h Prix: 465 Codes ROME: K1201 Tags: état | conseiller | economie | travail-social | accompagnement | médico-social",hard,heuristic,0.3204,ae09f0a75d583a9d28f2c8304cef7371bb83db69,RS5583,RS RS5583,,,,COCKPIT ENGLISH,,,,,,
b265118252dad447,Titre Professionnel de Conducteur de transport en commun sur route (CTCR) | Gestion de projet | conducteur | logistique | manutention | professionnel,Titre Professionnel de Conducteur de transport en commun sur route (CTCR),"['Gestion de projet', 'conducteur', 'logistique', 'manutention', 'professionnel', 'transport']","['conducteur', 'manutention', 'professionnel']",,,e320414b890a57921a152352,"Titre: Parcours complet FCL055 : Visio 10 heures + Test ""blanc"" + E-learning (offert) Secteur: Transport & Logistique Compétences: Acquérir et développer les compétences pour l'obtention de l'examen FCL055 OACI, niveau 4, 5 et 6 | Acquérir une communication efficace liée au contexte aéronautique | Acquérir une bonne maîtrise de l'anglais, ainsi que du vocabulaire aéronautique fondamental | parcours | complet | visio | transport | logistique | conduite Certification: RS RS5583 Modalité: À distance Durée: 26h Prix: 982 Tags: parcours | complet | visio | transport | logistique | conduite",71f8b418de48605cee887904,"Titre: Titre Professionnel de Conducteur de transport en commun sur route (CTCR) Secteur: Transport & Logistique Compétences: Appliquer les consignes d'exploitation et effectuer les contrôles de sécurité dans le cadre d'un transport de personnes | Conduire et manœuvrer en sécurité tout type de véhicule affecté au transport de personnes | Appliquer les spécificités du code de la route liés aux véhicules de transport en commun | Assurer les prestations commerciales de l'entreprise, dans le cadre d'un transport de personnes | professionnel | conducteur | transport | logistique | conduite | manutention Certification: RNCP RNCP37878 Niveau: CAP, BEP... (NIVEAU 3) Modalité: Présentiel Durée: 434h Prix: 9599 Codes ROME: N4103 Tags: professionnel | conducteur | transport | logistique | conduite | manutention",territorial,heuristic,0.3405,ae09f0a75d583a9d28f2c8304cef7371bb83db69,RS5583,RS RS5583,,,,COCKPIT ENGLISH,,,,,,
ab0c6a51bf2847a7,"Microsoft Azure - Conception de solutions d'infrastructure | Gestion de projet | Concevoir du stockage, non relationnel et relationnel | Concevoir une architecture d'application | azure | conception",Microsoft Azure - Conception de solutions d'infrastructure,"['Gestion de projet', 'Concevoir du stockage, non relationnel et relationnel', ""Concevoir une architecture d'application"", 'azure', 'conception', 'informatique', 'microsoft', 'numérique', 'programmation']","['Concevoir du stockage, non relationnel et relationnel', ""Concevoir une architecture d'application"", 'azure', 'microsoft']",,,a1a06ff562aae6242003d2a5,"Titre: Formation : Docker : Conception, test et déploiement d'applications - Certification ENI - RS6425 Secteur: Numérique & Informatique Compétences: Exercice Installation et configuration de Docker sur Windows et Linux. 2 Gestion des images et conteneurs | Utilisation de Docker Hub et des registres privés. | Configurer Docker sur différents systèmes d'exploitation en utilisant Docker Desktop ou Docker Engine | Utiliser les images, les registres et les conteneurs avec la ligne de commande Docker | Concevoir et construire des images personnalisées avec Dockerfile | docker | conception | test | informatique | numérique | programmation Certification: RS RS6425 Modalité: À distance Durée: 190h Prix: 2226 Tags: docker | conception | test | informatique | numérique | programmation",e832b8518bafb6114cb69e98,"Titre: CAP Horlogerie Secteur: Industrie & Mécanique Compétences: Analyse et exploitation des données | Identifier les caractéristiques techniques d'un produit d'horlogerie | Identifier les caractéristiques esthétiques et stylistiques d'un produit d'horlogerie | Réaliser une analyse fonctionnelle | Réaliser une chaîne cinématique | horlogerie | mécanique | usinage | maintenance | industrie | précision Certification: RNCP RNCP37896 Niveau: CAP, BEP... (NIVEAU 3) Modalité: Présentiel Durée: 1044h Prix: 11676 Codes ROME: B1604 Tags: horlogerie | mécanique | usinage | maintenance | industrie | précision",easy,heuristic,0.4137,4be3e24ccdfc75be940ee8b09db890cb23fbcfc8,RS6425,RS RS6425,,,,ORSYS,,,,,,
d5cafb3ecb06003c,"Microsoft Azure - Conception de solutions d'infrastructure | Gestion de projet | Concevoir du stockage, non relationnel et relationnel | Concevoir une architecture d'application | azure | conception",Microsoft Azure - Conception de solutions d'infrastructure,"['Gestion de projet', 'Concevoir du stockage, non relationnel et relationnel', ""Concevoir une architecture d'application"", 'azure', 'conception', 'informatique', 'microsoft', 'numérique', 'programmation']","['Concevoir du stockage, non relationnel et relationnel', ""Concevoir une architecture d'application"", 'azure', 'microsoft']",,,a1a06ff562aae6242003d2a5,"Titre: Formation : Docker : Conception, test et déploiement d'applications - Certification ENI - RS6425 Secteur: Numérique & Informatique Compétences: Exercice Installation et configuration de Docker sur Windows et Linux. 2 Gestion des images et conteneurs | Utilisation de Docker Hub et des registres privés. | Configurer Docker sur différents systèmes d'exploitation en utilisant Docker Desktop ou Docker Engine | Utiliser les images, les registres et les conteneurs avec la ligne de commande Docker | Concevoir et construire des images personnalisées avec Dockerfile | docker | conception | test | informatique | numérique | programmation Certification: RS RS6425 Modalité: À distance Durée: 190h Prix: 2226 Tags: docker | conception | test | informatique | numérique | programmation",74606829c8c6159d60faa3b2,"Titre: Réaliser une pose de vernis semi-permanent et de décors sur ongles Secteur: Coiffure, Esthétique & Services Compétences: Formation en coiffure | réaliser | pose | vernis | coiffure | esthétique | soins-beauté Certification: RS RS6704 Modalité: Présentiel Durée: 35h Prix: 1290 Tags: réaliser | pose | vernis | coiffure | esthétique | soins-beauté",hard,heuristic,0.3677,4be3e24ccdfc75be940ee8b09db890cb23fbcfc8,RS6425,RS RS6425,,,,ORSYS,,,,,,
0858b0e684461d95,"Microsoft Azure - Conception de solutions d'infrastructure | Gestion de projet | Concevoir du stockage, non relationnel et relationnel | Concevoir une architecture d'application | azure | conception",Microsoft Azure - Conception de solutions d'infrastructure,"['Gestion de projet', 'Concevoir du stockage, non relationnel et relationnel', ""Concevoir une architecture d'application"", 'azure', 'conception', 'informatique', 'microsoft', 'numérique', 'programmation']","['Concevoir du stockage, non relationnel et relationnel', ""Concevoir une architecture d'application"", 'azure', 'microsoft']",,,a1a06ff562aae6242003d2a5,"Titre: Formation : Docker : Conception, test et déploiement d'applications - Certification ENI - RS6425 Secteur: Numérique & Informatique Compétences: Exercice Installation et configuration de Docker sur Windows et Linux. 2 Gestion des images et conteneurs | Utilisation de Docker Hub et des registres privés. | Configurer Docker sur différents systèmes d'exploitation en utilisant Docker Desktop ou Docker Engine | Utiliser les images, les registres et les conteneurs avec la ligne de commande Docker | Concevoir et construire des images personnalisées avec Dockerfile | docker | conception | test | informatique | numérique | programmation Certification: RS RS6425 Modalité: À distance Durée: 190h Prix: 2226 Tags: docker | conception | test | informatique | numérique | programmation",e2a22a596471e6cc312af38a,"Titre: Microsoft Azure - Conception de solutions d'infrastructure Secteur: Numérique & Informatique Compétences: Concevoir une solution de calcul Conception de solutions de stockage et d'intégration de données | Concevoir une solution de gouvernance | Concevoir une solution de calcul | Concevoir une architecture d'application | Concevoir du stockage, non relationnel et relationnel | microsoft | azure | conception | informatique | numérique | programmation Certification: RS RS6750 Modalité: Présentiel Durée: 190h Prix: 3140 Tags: microsoft | azure | conception | informatique | numérique | programmation",territorial,heuristic,0.3907,4be3e24ccdfc75be940ee8b09db890cb23fbcfc8,RS6425,RS RS6425,,,,ORSYS,,,,,,
c28bf474f9aee099,Coordinateur d'ingénierie de formation | Gestion de projet | coordinateur | enseignement | formation | ingénierie,Coordinateur d'ingénierie de formation,"['Gestion de projet', 'coordinateur', 'enseignement', 'formation', 'ingénierie', 'pédagogie', 'tutorat']","['coordinateur', 'ingénierie', 'tutorat']",,,a211ac0629233a0cee3293f3,Titre: Concevoir et Animer une action de formation Secteur: Enseignement & Formation Compétences: faire à acquérir Analyser un besoin de formation | Organiser la progression pédagogique globale de l'action en prenant en compte le niveau des participants et le cas échéant de leur situation de handicap | concevoir | animer | action | pédagogie | formation | enseignement Certification: RS RS6490 Modalité: À distance Durée: 28h Prix: 1500 Tags: concevoir | animer | action | pédagogie | formation | enseignement,14ea3c0fa5c9788517d8a89b,"Titre: Mieux vendre grâce aux accords mets, vins et boissons sans alcool. (RS7537) Secteur: Alimentation & Cuisine Compétences: Module 1 – Mieux comprendre une boisson pour mieux l'associer | Module 1 – Mieux comprendre une boisson pour mieux l'associer - Développerune l | mieux | vendre | grâce | cuisine | agro-alimentaire | restauration Certification: RS RS7537 Modalité: À distance Prix: 990 Tags: mieux | vendre | grâce | cuisine | agro-alimentaire | restauration",easy,heuristic,0.4693,35dfc4a4924ee335aba2a2a40eb8bdb73531f77f,RS6490,RS RS6490,,,,AEQUALIA CONSULTANTS,,,,,,
dfc41ab51c00d7e2,Coordinateur d'ingénierie de formation | Gestion de projet | coordinateur | enseignement | formation | ingénierie,Coordinateur d'ingénierie de formation,"['Gestion de projet', 'coordinateur', 'enseignement', 'formation', 'ingénierie', 'pédagogie', 'tutorat']","['coordinateur', 'ingénierie', 'tutorat']",,,a211ac0629233a0cee3293f3,Titre: Concevoir et Animer une action de formation Secteur: Enseignement & Formation Compétences: faire à acquérir Analyser un besoin de formation | Organiser la progression pédagogique globale de l'action en prenant en compte le niveau des participants et le cas échéant de leur situation de handicap | concevoir | animer | action | pédagogie | formation | enseignement Certification: RS RS6490 Modalité: À distance Durée: 28h Prix: 1500 Tags: concevoir | animer | action | pédagogie | formation | enseignement,dacf3abe730507ace253646f,"Titre: Licence Professionnelle Métiers du commerce international Secteur: Commerce & Vente Compétences: * Assurer un conseil spécialisé dans les domaines agroalimentaires | * Analyser l'évolution des attitudes et comportements de consommation | * Mettre en œuvre une stratégie de distribution adaptée au marché | licence | métiers | commerce | vente | négociation | développement-commercial Certification: RNCP RNCP40445 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: Présentiel Durée: 864h Prix: 6800 Codes ROME: D1401, M1707, N1201, N1202 Tags: licence | métiers | commerce | vente | négociation | développement-commercial",hard,heuristic,0.4172,35dfc4a4924ee335aba2a2a40eb8bdb73531f77f,RS6490,RS RS6490,,,,AEQUALIA CONSULTANTS,,,,,,
5b1bce9df419f5e8,Coordinateur d'ingénierie de formation | Gestion de projet | coordinateur | enseignement | formation | ingénierie,Coordinateur d'ingénierie de formation,"['Gestion de projet', 'coordinateur', 'enseignement', 'formation', 'ingénierie', 'pédagogie', 'tutorat']","['coordinateur', 'ingénierie', 'tutorat']",,,a211ac0629233a0cee3293f3,Titre: Concevoir et Animer une action de formation Secteur: Enseignement & Formation Compétences: faire à acquérir Analyser un besoin de formation | Organiser la progression pédagogique globale de l'action en prenant en compte le niveau des participants et le cas échéant de leur situation de handicap | concevoir | animer | action | pédagogie | formation | enseignement Certification: RS RS6490 Modalité: À distance Durée: 28h Prix: 1500 Tags: concevoir | animer | action | pédagogie | formation | enseignement,a51c90040930a6eaf2d786ab,"Titre: Coordinateur d'ingénierie de formation Secteur: Enseignement & Formation Compétences: Piloter une équipe de collaborateurs opérationnels dans le secteur de la formation (RNCP40144BC01) 77h : | Module - Piloter une équipe de collaborateurs opérationnels dans le secteur de la formation (RNCP40144BC01) 77h : | coordinateur | ingénierie | pédagogie | formation | enseignement | tutorat Certification: RNCP RNCP40144 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: Présentiel Durée: 434h Prix: 6076 Codes ROME: K2101, K2102, K2111 Tags: coordinateur | ingénierie | pédagogie | formation | enseignement | tutorat",territorial,heuristic,0.4432,35dfc4a4924ee335aba2a2a40eb8bdb73531f77f,RS6490,RS RS6490,,,,AEQUALIA CONSULTANTS,,,,,,
09e9868dda7ebb55,EDID Concevoir un projet d'architecture intérieure éco responsable | Gestion de projet | Analyser les besoins et les attentes d'un client sur | bâtiment-finitions | concevoir | edid,EDID Concevoir un projet d'architecture intérieure éco responsable,"['Gestion de projet', ""Analyser les besoins et les attentes d'un client sur"", 'bâtiment-finitions', 'concevoir', 'edid', 'peinture', 'plaquiste']",[],,,15b23256a92e60cfe4717dec,Titre: EDID Concevoir un projet d'architecture intérieure éco responsable Secteur: BTP — Finitions & Décoration Compétences: Analyser les besoins et les attentes d'un client sur un projet d'aménagement intérieur | Analyser les besoins et les attentes d'un client sur | edid | concevoir | projet | bâtiment-finitions | peinture | plaquiste Certification: RS RS7115 Modalité: À distance Prix: 2450 Tags: edid | concevoir | projet | bâtiment-finitions | peinture | plaquiste,76a3c34e7d0dcd5634638786,"Titre: Pratiquer le massage facial Kobido Secteur: Coiffure, Esthétique & Services Compétences: Réaliser les gestes techniques du Kobido selon un protocole précis | pratiquer | massage | facial | coiffure | esthétique | soins-beauté Certification: RS RS7369 Modalité: Présentiel Durée: 112h Prix: 4200 Tags: pratiquer | massage | facial | coiffure | esthétique | soins-beauté",easy,heuristic,0.7128,a9fb575b3aef80d1cf3a44bb9a62d0088d82f1e0,RS7115,RS RS7115,,,,ECOLE DU DESIGN INTERIEUR DURABLE,,,,,,
ae591f7d20b2d001,EDID Concevoir un projet d'architecture intérieure éco responsable | Gestion de projet | Analyser les besoins et les attentes d'un client sur | bâtiment-finitions | concevoir | edid,EDID Concevoir un projet d'architecture intérieure éco responsable,"['Gestion de projet', ""Analyser les besoins et les attentes d'un client sur"", 'bâtiment-finitions', 'concevoir', 'edid', 'peinture', 'plaquiste']",[],,,15b23256a92e60cfe4717dec,Titre: EDID Concevoir un projet d'architecture intérieure éco responsable Secteur: BTP — Finitions & Décoration Compétences: Analyser les besoins et les attentes d'un client sur un projet d'aménagement intérieur | Analyser les besoins et les attentes d'un client sur | edid | concevoir | projet | bâtiment-finitions | peinture | plaquiste Certification: RS RS7115 Modalité: À distance Prix: 2450 Tags: edid | concevoir | projet | bâtiment-finitions | peinture | plaquiste,6253ecd9119bd4807f802ac2,Titre: Améliorer l'efficacité de sa TPE à l'aide de l'IA Secteur: Management & Gestion Compétences: Formation en spécialités plurivalentes des échanges et de la gestion | améliorer | efficacité | aide | management | gestion | organisation Certification: RS RS7311 Modalité: Présentiel Durée: 21h Prix: 2200 Tags: améliorer | efficacité | aide | management | gestion | organisation,hard,heuristic,0.6336,a9fb575b3aef80d1cf3a44bb9a62d0088d82f1e0,RS7115,RS RS7115,,,,ECOLE DU DESIGN INTERIEUR DURABLE,,,,,,
96bfaf4d506a117b,EDID Concevoir un projet d'architecture intérieure éco responsable | Gestion de projet | Analyser les besoins et les attentes d'un client sur | bâtiment-finitions | concevoir | edid,EDID Concevoir un projet d'architecture intérieure éco responsable,"['Gestion de projet', ""Analyser les besoins et les attentes d'un client sur"", 'bâtiment-finitions', 'concevoir', 'edid', 'peinture', 'plaquiste']",[],,,15b23256a92e60cfe4717dec,Titre: EDID Concevoir un projet d'architecture intérieure éco responsable Secteur: BTP — Finitions & Décoration Compétences: Analyser les besoins et les attentes d'un client sur un projet d'aménagement intérieur | Analyser les besoins et les attentes d'un client sur | edid | concevoir | projet | bâtiment-finitions | peinture | plaquiste Certification: RS RS7115 Modalité: À distance Prix: 2450 Tags: edid | concevoir | projet | bâtiment-finitions | peinture | plaquiste,4a8334e33fa08b4bc185c52d,"Titre: Certification d'Architecte d'Intérieur de niveau 7 Secteur: BTP — Finitions & Décoration Compétences: Rédaction d'un cahier des charges, du cadre de la prestation et d'un diagnostic déterminant la faisabilité du projet. | Analyser une demande et établir la faisabilité du projet d'architecture d'intérieur BLOC 2 | Développer la conception créative du projet d'archi | certification | architecte | intérieur | bâtiment-finitions | peinture | plaquiste Certification: RNCP RNCP38522 Niveau: BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité: Présentiel Durée: 1056h Prix: 13870 Codes ROME: F1102 Tags: certification | architecte | intérieur | bâtiment-finitions | peinture | plaquiste",territorial,heuristic,0.6732,a9fb575b3aef80d1cf3a44bb9a62d0088d82f1e0,RS7115,RS RS7115,,,,ECOLE DU DESIGN INTERIEUR DURABLE,,,,,,
